cod_manzana,municipio,indice_conectividad,categoria_aislamiento,dist_rio_m
0583720090103900010116,Turbo,0.3375,aislado_critico,4071.0
0504520010301100010231,Apartadó,0.78,bien_conectado,462.0
0505120030200800010103,Arboletes,0.0875,aislado_critico,57626.0
0514710000000000010603,Carepa,0.79,bien_conectado,92.0
0514710000000000020110,Carepa,0.79,bien_conectado,180.0
0514710000000000030302,Carepa,0.88,bien_conectado,639.0
0549010000000000010319,Necoclí,0.2775,aislado_critico,36870.0
0549010000000000010602,Necoclí,0.2375,aislado_critico,39410.0
0549020120300300010109,Necoclí,0.2775,aislado_critico,34601.0
0549020090501500010123,Necoclí,0.2775,aislado_critico,38651.0
0583720090700100010136,Turbo,0.71,conectividad_media,6.0
0583720090700100020311,Turbo,0.83,bien_conectado,45.0
0583720090600300010117,Turbo,0.7475,conectividad_media,214.0
0583720090600300010332,Turbo,0.6675,conectividad_media,324.0
0583720090302500010102,Turbo,0.4775,semi_aislado,2883.0
0583720090503500010104,Turbo,0.2575,aislado_critico,13.0
0514710000000000010819,Carepa,0.84,bien_conectado,520.0
0514710000000000020232,Carepa,0.56,conectividad_media,326.0
0514710000000000020234,Carepa,0.56,conectividad_media,359.0
0514710000000000030509,Carepa,0.8375,bien_conectado,562.0
0514710000000000030630,Carepa,0.79,bien_conectado,277.0
0514720011001000010124,Carepa,0.5375,semi_aislado,2793.0
0514720011001000010126,Carepa,0.5775,conectividad_media,2752.0
0517210000000000010323,Chigorodó,0.5975,conectividad_media,787.0
0517210000000000020220,Chigorodó,0.5975,conectividad_media,1108.0
0517210000000000030215,Chigorodó,0.7075,conectividad_media,257.0
0517210000000000050314,Chigorodó,0.6275,conectividad_media,293.0
0517210000000000050414,Chigorodó,0.7075,conectividad_media,472.0
0517210000000000060907,Chigorodó,0.5975,conectividad_media,1477.0
0549020030200400010121,Necoclí,0.0875,aislado_critico,64595.0
0565910000000000010137,San Juan de Urabá,0.36,semi_aislado,72878.0
0565910000000000010608,San Juan de Urabá,0.4,semi_aislado,72757.0
0583720110201800010114,Turbo,0.1975,aislado_critico,433.0
0583720110201800010327,Turbo,0.1975,aislado_critico,231.0
0505110000000000011031,Arboletes,0.4375,semi_aislado,84521.0
0514710000000000010336,Carepa,0.78,bien_conectado,168.0
0514710000000000020603,Carepa,0.79,bien_conectado,89.0
0549010000000000010217,Necoclí,0.2375,aislado_critico,36425.0
0549020030300200010126,Necoclí,0.0875,aislado_critico,60013.0
0549020040400900010101,Necoclí,0.0875,aislado_critico,49611.0
0549020120801600010103,Necoclí,0.2375,aislado_critico,29166.0
0583720100700200020212,Turbo,0.5975,conectividad_media,1380.0
0583720090600300010121,Turbo,0.7075,conectividad_media,44.0
0505110000000000010324,Arboletes,0.4,semi_aislado,83895.0
0505110000000000010519,Arboletes,0.4375,semi_aislado,84214.0
0505120030101100010126,Arboletes,0.0875,aislado_critico,62701.0
0514710000000000010113,Carepa,0.88,bien_conectado,704.0
0514710000000000020203,Carepa,0.6,conectividad_media,164.0
0514710000000000020714,Carepa,0.8275,bien_conectado,373.0
0514720010601300010112,Carepa,0.4775,semi_aislado,869.0
0549010000000000010125,Necoclí,0.2775,aislado_critico,37279.0
0549010000000000010305,Necoclí,0.2775,aislado_critico,37106.0
0549020120600100010210,Necoclí,0.2375,aislado_critico,25645.0
0549020120600100010307,Necoclí,0.1975,aislado_critico,25808.0
0549020030300200010121,Necoclí,0.0875,aislado_critico,60263.0
0549020120600600010112,Necoclí,0.2775,aislado_critico,30501.0
0549020120600600010113,Necoclí,0.2775,aislado_critico,30426.0
0549020040400900010105,Necoclí,0.0875,aislado_critico,49482.0
0549020090501500010116,Necoclí,0.2775,aislado_critico,38780.0
0566510000000000010733,San Pedro de Urabá,0.4775,semi_aislado,23379.0
0566520020300300010109,San Pedro de Urabá,0.0875,aislado_critico,52971.0
0566520010100400010107,San Pedro de Urabá,0.0875,aislado_critico,54899.0
0583720090700100010706,Turbo,0.83,bien_conectado,74.0
0583720090700100020114,Turbo,0.9475,bien_conectado,182.0
0583720090700100020227,Turbo,0.9075,bien_conectado,247.0
0583720090700100020412,Turbo,0.87,bien_conectado,54.0
0583720100700200010309,Turbo,0.6375,conectividad_media,1165.0
0583720100700200020121,Turbo,0.6375,conectividad_media,952.0
0583720100700200020410,Turbo,0.6775,conectividad_media,1197.0
0583720100700200020411,Turbo,0.6775,conectividad_media,1155.0
0583720090600300010118,Turbo,0.7475,conectividad_media,201.0
0583720030700600010112,Turbo,0.2775,aislado_critico,15418.0
0583720100400800010214,Turbo,0.6775,conectividad_media,373.0
0583720080301000010105,Turbo,0.4275,semi_aislado,2861.0
0583720070201200010122,Turbo,0.2775,aislado_critico,10982.0
0583720020101300010105,Turbo,0.2775,aislado_critico,30376.0
0583720030803200010104,Turbo,0.2775,aislado_critico,12328.0
0514710000000000010109,Carepa,0.88,bien_conectado,618.0
0514710000000000010230,Carepa,0.78,bien_conectado,155.0
0514710000000000010604,Carepa,0.79,bien_conectado,256.0
0514710000000000020242,Carepa,0.6,conectividad_media,64.0
0514710000000000020315,Carepa,0.79,bien_conectado,33.0
0514710000000000020421,Carepa,0.8275,bien_conectado,236.0
0514710000000000020504,Carepa,0.8275,bien_conectado,282.0
0514710000000000030312,Carepa,0.8675,bien_conectado,447.0
0514710000000000030401,Carepa,0.915,bien_conectado,689.0
0514710000000000030551,Carepa,0.7875,bien_conectado,410.0
0514710000000000030620,Carepa,0.75,bien_conectado,364.0
0514710000000000030629,Carepa,0.79,bien_conectado,284.0
0514720011001000010123,Carepa,0.5375,semi_aislado,2786.0
0514720011001000010136,Carepa,0.5775,conectividad_media,2642.0
0517210000000000010216,Chigorodó,0.4975,semi_aislado,863.0
0517210000000000010622,Chigorodó,0.5975,conectividad_media,805.0
0517210000000000010710,Chigorodó,0.4975,semi_aislado,929.0
0517210000000000020234,Chigorodó,0.5975,conectividad_media,1445.0
0517210000000000020433,Chigorodó,0.5575,conectividad_media,1274.0
0517210000000000020504,Chigorodó,0.4575,semi_aislado,1391.0
0517210000000000050109,Chigorodó,0.7075,conectividad_media,281.0
0517210000000000050301,Chigorodó,0.6275,conectividad_media,142.0
0517210000000000050606,Chigorodó,0.7075,conectividad_media,405.0
0517210000000000060222,Chigorodó,0.6775,conectividad_media,775.0
0517210000000000060618,Chigorodó,0.5975,conectividad_media,1208.0
0549020030200400010128,Necoclí,0.0875,aislado_critico,64339.0
0565910000000000010144,San Juan de Urabá,0.36,semi_aislado,73035.0
0566510000000000011006,San Pedro de Urabá,0.31,aislado_critico,24216.0
0566510000000000020108,San Pedro de Urabá,0.4,semi_aislado,22864.0
0505120020500300010120,Arboletes,0.0875,aislado_critico,59035.0
0504520010301100010232,Apartadó,0.78,bien_conectado,465.0
0504520030101500010101,Apartadó,0.6375,conectividad_media,267.0
0505110000000000010136,Arboletes,0.475,semi_aislado,84712.0
0505110000000000010301,Arboletes,0.515,semi_aislado,84270.0
0505110000000000010403,Arboletes,0.515,semi_aislado,84736.0
0505110000000000010548,Arboletes,0.4375,semi_aislado,84097.0
0505110000000000011001,Arboletes,0.4375,semi_aislado,84558.0
0505110000000000011126,Arboletes,0.4,semi_aislado,83709.0
0517220100400700010109,Chigorodó,0.3675,semi_aislado,3917.0
0549010000000000010802,Necoclí,0.2375,aislado_critico,38277.0
0549010000000000010903,Necoclí,0.1975,aislado_critico,38490.0
0549010000000000010909,Necoclí,0.1975,aislado_critico,38403.0
0549020040400900010104,Necoclí,0.0875,aislado_critico,49466.0
0549020120101100010105,Necoclí,0.2775,aislado_critico,32379.0
0549020120301300010101,Necoclí,0.1975,aislado_critico,37967.0
0565920010300300010115,San Juan de Urabá,0.1075,aislado_critico,71476.0
0566510000000000010417,San Pedro de Urabá,0.4,semi_aislado,23041.0
0566510000000000020102,San Pedro de Urabá,0.4,semi_aislado,23100.0
0566520040200200010111,San Pedro de Urabá,0.2375,aislado_critico,38445.0
0583720100700200010113,Turbo,0.6375,conectividad_media,1054.0
0583720100700200010315,Turbo,0.6775,conectividad_media,1197.0
0583720100700200020402,Turbo,0.6775,conectividad_media,1304.0
0583720090600300010345,Turbo,0.5475,semi_aislado,109.0
0583720050200500010121,Turbo,0.2775,aislado_critico,15250.0
0583720020101300010203,Turbo,0.2775,aislado_critico,30022.0
0583720090302500010106,Turbo,0.4375,semi_aislado,2180.0
0583720090602600010109,Turbo,0.6775,conectividad_media,69.0
0583720030802900010127,Turbo,0.2775,aislado_critico,10050.0
0583720030802900010128,Turbo,0.2775,aislado_critico,10296.0
0504520050300100010110,Apartadó,0.4275,semi_aislado,51.0
0505110000000000011008,Arboletes,0.4775,semi_aislado,84127.0
0505120020500300010113,Arboletes,0.0875,aislado_critico,59519.0
0514710000000000020606,Carepa,0.8275,bien_conectado,162.0
0514710000000000030633,Carepa,0.79,bien_conectado,228.0
0514720010601300010102,Carepa,0.4775,semi_aislado,695.0
0549010000000000010101,Necoclí,0.1975,aislado_critico,37349.0
0549020120600100010220,Necoclí,0.1975,aislado_critico,25590.0
0566510000000000010631,San Pedro de Urabá,0.515,semi_aislado,23669.0
0566510000000000010901,San Pedro de Urabá,0.44,semi_aislado,23910.0
0566510000000000030109,San Pedro de Urabá,0.4775,semi_aislado,23100.0
0566520010100400010116,San Pedro de Urabá,0.0875,aislado_critico,54442.0
0583720090700100010219,Turbo,0.71,conectividad_media,294.0
0583720090700100020204,Turbo,0.7875,bien_conectado,85.0
0583720100700200010516,Turbo,0.6775,conectividad_media,1237.0
0583720100700200020220,Turbo,0.5975,conectividad_media,1388.0
0583720100700200020312,Turbo,0.5975,conectividad_media,1322.0
0583720090600300010314,Turbo,0.6275,conectividad_media,91.0
0583720090402400010125,Turbo,0.5975,conectividad_media,203.0
0583720090602600010119,Turbo,0.6775,conectividad_media,55.0
0514710000000000010201,Carepa,0.78,bien_conectado,17.0
0514710000000000010509,Carepa,0.79,bien_conectado,309.0
0514710000000000020201,Carepa,0.6,conectividad_media,162.0
0514710000000000030205,Carepa,0.9175,bien_conectado,873.0
0517210000000000010206,Chigorodó,0.4975,semi_aislado,731.0
0517210000000000010404,Chigorodó,0.6275,conectividad_media,223.0
0517210000000000050812,Chigorodó,0.7175,conectividad_media,643.0
0517210000000000060503,Chigorodó,0.5575,conectividad_media,1018.0
0517210000000000060923,Chigorodó,0.4575,semi_aislado,1668.0
0565910000000000010413,San Juan de Urabá,0.4775,semi_aislado,73450.0
0514710000000000010515,Carepa,0.79,bien_conectado,349.0
0514710000000000010524,Carepa,0.7,conectividad_media,107.0
0514710000000000010722,Carepa,0.79,bien_conectado,154.0
0514710000000000030235,Carepa,0.8375,bien_conectado,953.0
0514720011001000010138,Carepa,0.6575,conectividad_media,2644.0
0517210000000000010808,Chigorodó,0.4175,semi_aislado,1486.0
0517210000000000020503,Chigorodó,0.4575,semi_aislado,1374.0
0517210000000000050521,Chigorodó,0.6275,conectividad_media,365.0
0517210000000000060414,Chigorodó,0.5975,conectividad_media,1114.0
0517210000000000060901,Chigorodó,0.5975,conectividad_media,1437.0
0565910000000000010229,San Juan de Urabá,0.4375,semi_aislado,73174.0
0583720110201800010208,Turbo,0.1975,aislado_critico,150.0
0583720110201800010310,Turbo,0.1975,aislado_critico,366.0
0504520020300900010120,Apartadó,0.6475,conectividad_media,2549.0
0505110000000000011038,Arboletes,0.4375,semi_aislado,83839.0
0514710000000000010809,Carepa,0.87,bien_conectado,400.0
0514710000000000020617,Carepa,0.8275,bien_conectado,209.0
0514710000000000030636,Carepa,0.75,bien_conectado,222.0
0549010000000000010432,Necoclí,0.2775,aislado_critico,36590.0
0549020120300300010131,Necoclí,0.2375,aislado_critico,34732.0
0566510000000000010206,San Pedro de Urabá,0.515,semi_aislado,23524.0
0583720090700100010126,Turbo,0.71,conectividad_media,114.0
0504520010301100010112,Apartadó,0.74,conectividad_media,135.0
0505120040101000010103,Arboletes,0.0875,aislado_critico,54288.0
0505120040101000010110,Arboletes,0.0875,aislado_critico,54149.0
0514710000000000030607,Carepa,0.8275,bien_conectado,472.0
0517220060501400010104,Chigorodó,0.2375,aislado_critico,3375.0
0549010000000000010216,Necoclí,0.2775,aislado_critico,36335.0
0549010000000000010223,Necoclí,0.2775,aislado_critico,36482.0
0549010000000000010435,Necoclí,0.2775,aislado_critico,36707.0
0549010000000000010503,Necoclí,0.2375,aislado_critico,36574.0
0549020120600100010113,Necoclí,0.2375,aislado_critico,25566.0
0549020120600100010412,Necoclí,0.2775,aislado_critico,26282.0
0549020120300300010138,Necoclí,0.2375,aislado_critico,34598.0
0549020120600600010119,Necoclí,0.2375,aislado_critico,31074.0
0549020120100700010112,Necoclí,0.1475,aislado_critico,35379.0
0549020090501500010122,Necoclí,0.2775,aislado_critico,38703.0
0565910000000000010507,San Juan de Urabá,0.515,semi_aislado,74057.0
0565920020500200010103,San Juan de Urabá,0.0875,aislado_critico,66017.0
0565920020300400010105,San Juan de Urabá,0.0875,aislado_critico,59496.0
0566510000000000010210,San Pedro de Urabá,0.515,semi_aislado,23528.0
0566510000000000010505,San Pedro de Urabá,0.4775,semi_aislado,23604.0
0566510000000000010843,San Pedro de Urabá,0.515,semi_aislado,23504.0
0566520020300300010107,San Pedro de Urabá,0.0875,aislado_critico,53067.0
0583720090700100010213,Turbo,0.7475,conectividad_media,28.0
0583720090700100010420,Turbo,0.71,conectividad_media,407.0
0583720090700100010606,Turbo,0.83,bien_conectado,170.0
0583720090700100020424,Turbo,0.71,conectividad_media,294.0
0583720090700100020435,Turbo,0.66,conectividad_media,206.0
0583720100700200020318,Turbo,0.6375,conectividad_media,1326.0
0583720100400800010116,Turbo,0.6375,conectividad_media,191.0
0583720100400800010315,Turbo,0.7575,bien_conectado,52.0
0583720030802900010101,Turbo,0.2775,aislado_critico,10364.0
0583720030802900010121,Turbo,0.2775,aislado_critico,9966.0
0583720010204000010105,Turbo,0.1075,aislado_critico,25104.0
0549010000000000010831,Necoclí,0.2375,aislado_critico,38270.0
0505110000000000010515,Arboletes,0.475,semi_aislado,84366.0
0514710000000000010136,Carepa,0.84,bien_conectado,858.0
0514710000000000020119,Carepa,0.79,bien_conectado,144.0
0549010000000000010816,Necoclí,0.2375,aislado_critico,38197.0
0549020120600100010424,Necoclí,0.2775,aislado_critico,26266.0
0583720090700100020523,Turbo,0.87,bien_conectado,105.0
0583720070201200010132,Turbo,0.2375,aislado_critico,10579.0
0583720030802900010129,Turbo,0.2775,aislado_critico,10206.0
0514710000000000010818,Carepa,0.84,bien_conectado,526.0
0514710000000000020122,Carepa,0.7,conectividad_media,24.0
0514710000000000020505,Carepa,0.875,bien_conectado,578.0
0514710000000000030534,Carepa,0.915,bien_conectado,670.0
0517210000000000010115,Chigorodó,0.6275,conectividad_media,143.0
0517210000000000010118,Chigorodó,0.4975,semi_aislado,729.0
0517210000000000010602,Chigorodó,0.6275,conectividad_media,422.0
0517210000000000020233,Chigorodó,0.5975,conectividad_media,1332.0
0517210000000000020327,Chigorodó,0.6775,conectividad_media,575.0
0517210000000000020329,Chigorodó,0.6775,conectividad_media,614.0
0517210000000000020416,Chigorodó,0.5575,conectividad_media,1170.0
0517210000000000030111,Chigorodó,0.6275,conectividad_media,107.0
0517210000000000030204,Chigorodó,0.6275,conectividad_media,322.0
0517210000000000050321,Chigorodó,0.6275,conectividad_media,186.0
0517210000000000060215,Chigorodó,0.6775,conectividad_media,873.0
0517210000000000060430,Chigorodó,0.5975,conectividad_media,1126.0
0517210000000000060924,Chigorodó,0.4575,semi_aislado,1660.0
0517210000000000060927,Chigorodó,0.4575,semi_aislado,1694.0
0549020030200400010102,Necoclí,0.0875,aislado_critico,64830.0
0565910000000000010303,San Juan de Urabá,0.515,semi_aislado,73276.0
0566510000000000030114,San Pedro de Urabá,0.44,semi_aislado,22974.0
0514710000000000030606,Carepa,0.8275,bien_conectado,402.0
0549010000000000010714,Necoclí,0.2775,aislado_critico,37848.0
0549020030300200010116,Necoclí,0.0875,aislado_critico,59937.0
0549020030300200010219,Necoclí,0.0875,aislado_critico,59220.0
0549020120600600010102,Necoclí,0.2775,aislado_critico,30537.0
0565920010200600010102,San Juan de Urabá,0.1075,aislado_critico,69600.0
0566510000000000020124,San Pedro de Urabá,0.31,aislado_critico,22436.0
0566520010100400010106,San Pedro de Urabá,0.0875,aislado_critico,54955.0
0583720090700100010209,Turbo,0.7875,bien_conectado,40.0
0583720100700200010412,Turbo,0.5975,conectividad_media,1318.0
0583720030802900010123,Turbo,0.2775,aislado_critico,9994.0
0504520020300900010306,Apartadó,0.6075,conectividad_media,2431.0
0505110000000000010132,Arboletes,0.475,semi_aislado,84614.0
0505110000000000010143,Arboletes,0.475,semi_aislado,84766.0
0505110000000000010203,Arboletes,0.515,semi_aislado,84721.0
0505110000000000010413,Arboletes,0.4775,semi_aislado,84664.0
0505110000000000010516,Arboletes,0.4375,semi_aislado,84268.0
0505110000000000011026,Arboletes,0.4375,semi_aislado,83816.0
0505120020500300010109,Arboletes,0.0875,aislado_critico,59186.0
0505120050401400010103,Arboletes,0.2775,aislado_critico,45150.0
0514710000000000010313,Carepa,0.78,bien_conectado,163.0
0514710000000000020222,Carepa,0.6,conectividad_media,181.0
0514710000000000020705,Carepa,0.79,bien_conectado,261.0
0514720010601300010111,Carepa,0.4775,semi_aislado,793.0
0517220100400700010107,Chigorodó,0.3675,semi_aislado,3620.0
0549020120600600010101,Necoclí,0.2375,aislado_critico,30420.0
0549010000000000010215,Necoclí,0.2775,aislado_critico,36327.0
0549010000000000010324,Necoclí,0.2775,aislado_critico,36821.0
0549010000000000010405,Necoclí,0.2775,aislado_critico,36772.0
0549010000000000010510,Necoclí,0.2375,aislado_critico,36575.0
0549010000000000010604,Necoclí,0.1975,aislado_critico,38534.0
0549010000000000010911,Necoclí,0.1975,aislado_critico,38413.0
