cod_manzana,municipio,area_m2,impermeabilizacion,categoria_urbana,densidad_construida
0549010000000000010205,Necoclí,19384,0.35,urbano_medio,0.3896
0549010000000000010208,Necoclí,5160,0.6,urbano_medio,0.5224
0549010000000000010309,Necoclí,5858,0.6,urbano_medio,0.5097
0549010000000000010814,Necoclí,1791,0.95,urbano_denso,0.6285
0549020120600100010117,Necoclí,4949,0.8,urbano_denso,0.5266
0549020120600100010316,Necoclí,10508,0.6,urbano_medio,0.4511
0549020050300500010106,Necoclí,1367,0.95,urbano_denso,0.6556
0549020120600600010117,Necoclí,10195,0.6,urbano_medio,0.4541
0565910000000000010205,San Juan de Urabá,7000,0.6,urbano_medio,0.4918
0565910000000000010221,San Juan de Urabá,3059,0.8,urbano_denso,0.5748
0565910000000000010224,San Juan de Urabá,2375,0.8,urbano_denso,0.6002
0565920010100100010122,San Juan de Urabá,6498,0.6,urbano_medio,0.4993
0565920020500200010105,San Juan de Urabá,1432,0.95,urbano_denso,0.6509
0565920010300300010120,San Juan de Urabá,8702,0.6,urbano_medio,0.47
0566510000000000010351,San Pedro de Urabá,109543,0.15,periurbano,0.2159
0583720090700100010226,Turbo,3996,0.8,urbano_denso,0.548
0583720090700100010511,Turbo,1807,0.95,urbano_denso,0.6276
0583720090700100020124,Turbo,962,0.95,urbano_denso,0.6908
0583720090700100020306,Turbo,2600,0.8,urbano_denso,0.5911
0583720100700200020215,Turbo,2934,0.8,urbano_denso,0.579
0583720100700200020515,Turbo,2972,0.8,urbano_denso,0.5777
0583720050200500010112,Turbo,1056,0.95,urbano_denso,0.6815
0583720070201200010105,Turbo,18914,0.35,urbano_medio,0.3921
0583720070201200010126,Turbo,12921,0.6,urbano_medio,0.4303
0583720070201200010127,Turbo,7590,0.6,urbano_medio,0.4837
0583720020101300010113,Turbo,4718,0.8,urbano_denso,0.5314
0583720030802900010114,Turbo,6162,0.6,urbano_medio,0.5046
0583720030803200010112,Turbo,26427,0.35,urbano_medio,0.3586
0583720090503500010102,Turbo,8333,0.6,urbano_medio,0.4743
0583720010204000010101,Turbo,10666,0.6,urbano_medio,0.4496
0504520020300900010204,Apartadó,10826,0.6,urbano_medio,0.4481
0505110000000000010123,Arboletes,1485,0.95,urbano_denso,0.6473
0505110000000000010137,Arboletes,1247,0.95,urbano_denso,0.6648
0505110000000000010543,Arboletes,15489,0.35,urbano_medio,0.4121
0514710000000000020117,Carepa,604,0.95,urbano_denso,0.7374
0514710000000000020307,Carepa,2263,0.8,urbano_denso,0.605
0549010000000000010904,Necoclí,1692,0.95,urbano_denso,0.6342
0549020120600100010417,Necoclí,3579,0.8,urbano_denso,0.5591
0565910000000000010405,San Juan de Urabá,3249,0.8,urbano_denso,0.5688
0566520020300300010101,San Pedro de Urabá,4568,0.8,urbano_denso,0.5346
0583720090700100020215,Turbo,3427,0.8,urbano_denso,0.5634
0583720090700100020229,Turbo,1340,0.95,urbano_denso,0.6576
0583720030700600010110,Turbo,2785,0.8,urbano_denso,0.5842
0583720030802900010107,Turbo,6740,0.6,urbano_medio,0.4956
0504520020500200010108,Apartadó,1397,0.95,urbano_denso,0.6534
0505110000000000010124,Arboletes,952,0.95,urbano_denso,0.6919
0505110000000000010126,Arboletes,2254,0.8,urbano_denso,0.6054
0505110000000000011118,Arboletes,1802,0.95,urbano_denso,0.6279
0505120050401400010112,Arboletes,2184,0.8,urbano_denso,0.6086
0514710000000000020723,Carepa,1374,0.95,urbano_denso,0.6551
0514710000000000030229,Carepa,2059,0.8,urbano_denso,0.6145
0514720010601300010114,Carepa,1495,0.95,urbano_denso,0.6466
0517220070300300010116,Chigorodó,15100,0.35,urbano_medio,0.4147
0549010000000000010233,Necoclí,4083,0.8,urbano_denso,0.5459
0549010000000000010509,Necoclí,7292,0.6,urbano_medio,0.4877
0549010000000000010826,Necoclí,550,0.95,urbano_denso,0.7468
0549020120600100010423,Necoclí,5461,0.6,urbano_medio,0.5167
0549020120300300010121,Necoclí,3567,0.8,urbano_denso,0.5594
0549020050300500010206,Necoclí,1056,0.95,urbano_denso,0.6814
0549020090201200010107,Necoclí,1929,0.95,urbano_denso,0.621
0565910000000000010211,San Juan de Urabá,7701,0.6,urbano_medio,0.4822
0566510000000000010334,San Pedro de Urabá,4666,0.8,urbano_denso,0.5325
0566510000000000010347,San Pedro de Urabá,4109,0.8,urbano_denso,0.5452
0566510000000000010508,San Pedro de Urabá,2828,0.8,urbano_denso,0.5827
0566510000000000010635,San Pedro de Urabá,3531,0.8,urbano_denso,0.5604
0566510000000000010845,San Pedro de Urabá,172278,0.15,periurbano,0.1705
0566510000000000010871,San Pedro de Urabá,79806,0.15,periurbano,0.2477
0566510000000000020118,San Pedro de Urabá,2158,0.8,urbano_denso,0.6098
0566520040200800010115,San Pedro de Urabá,5884,0.6,urbano_medio,0.5092
0583720100700200020315,Turbo,991,0.95,urbano_denso,0.6878
0583720090700100020106,Turbo,2941,0.8,urbano_denso,0.5788
0583720090700100020320,Turbo,780,0.95,urbano_denso,0.7118
0583720090700100020408,Turbo,3784,0.8,urbano_denso,0.5535
0583720090700100020504,Turbo,3648,0.8,urbano_denso,0.5572
0583720090700100020519,Turbo,15233,0.35,urbano_medio,0.4138
0583720100700200020204,Turbo,547,0.95,urbano_denso,0.7474
0583720100700200020412,Turbo,2449,0.8,urbano_denso,0.5971
0583720100700200020519,Turbo,233,0.95,urbano_denso,0.8328
0583720100400800010427,Turbo,2418,0.8,urbano_denso,0.5984
0583720090402400010114,Turbo,2954,0.8,urbano_denso,0.5783
0583720090402400010129,Turbo,8742,0.6,urbano_medio,0.4695
0583720030802900010122,Turbo,451,0.95,urbano_denso,0.7667
0583720030803200010107,Turbo,116904,0.15,periurbano,0.2094
0514710000000000010301,Carepa,5063,0.6,urbano_medio,0.5243
0514710000000000010322,Carepa,2608,0.8,urbano_denso,0.5908
0514710000000000010414,Carepa,860,0.95,urbano_denso,0.702
0514710000000000010416,Carepa,2429,0.8,urbano_denso,0.598
0514710000000000010508,Carepa,3073,0.8,urbano_denso,0.5744
0514710000000000010528,Carepa,1542,0.95,urbano_denso,0.6435
0514710000000000010801,Carepa,2783,0.8,urbano_denso,0.5843
0514710000000000020506,Carepa,27055,0.35,urbano_medio,0.3562
0514710000000000030404,Carepa,2923,0.8,urbano_denso,0.5794
0514720010700700010109,Carepa,2360,0.8,urbano_denso,0.6008
0517210000000000010529,Chigorodó,5150,0.6,urbano_medio,0.5226
0517210000000000020401,Chigorodó,4483,0.8,urbano_denso,0.5365
0517210000000000030108,Chigorodó,1582,0.95,urbano_denso,0.641
0517210000000000030216,Chigorodó,2434,0.8,urbano_denso,0.5977
0517210000000000050119,Chigorodó,2731,0.8,urbano_denso,0.5862
0517210000000000050324,Chigorodó,1634,0.95,urbano_denso,0.6377
0517210000000000050707,Chigorodó,837,0.95,urbano_denso,0.7048
0517210000000000060208,Chigorodó,1686,0.95,urbano_denso,0.6345
0517210000000000060517,Chigorodó,2772,0.8,urbano_denso,0.5847
0517210000000000060608,Chigorodó,2523,0.8,urbano_denso,0.5941
0517210000000000060704,Chigorodó,734,0.95,urbano_denso,0.7179
0517210000000000060808,Chigorodó,2526,0.8,urbano_denso,0.594
0517210000000000060820,Chigorodó,2758,0.8,urbano_denso,0.5852
0517210000000000060914,Chigorodó,2751,0.8,urbano_denso,0.5855
0517210000000000061013,Chigorodó,1911,0.95,urbano_denso,0.622
0549020050300500010204,Necoclí,3211,0.8,urbano_denso,0.57
0565910000000000010603,San Juan de Urabá,5634,0.6,urbano_medio,0.5136
0565910000000000010703,San Juan de Urabá,13551,0.6,urbano_medio,0.4255
0583720110201800010322,Turbo,4891,0.8,urbano_denso,0.5278
0583720090103900010118,Turbo,1405,0.95,urbano_denso,0.6528
0504520030101500010105,Apartadó,3121,0.8,urbano_denso,0.5728
0504520010101400010107,Apartadó,1640,0.95,urbano_denso,0.6373
0505110000000000010202,Arboletes,9916,0.6,urbano_medio,0.4569
0505110000000000010217,Arboletes,3470,0.8,urbano_denso,0.5622
0505110000000000011036,Arboletes,2099,0.8,urbano_denso,0.6126
0505120060400100010108,Arboletes,1767,0.95,urbano_denso,0.6298
0505120060600500010104,Arboletes,4715,0.8,urbano_denso,0.5314
0549010000000000010211,Necoclí,5973,0.6,urbano_medio,0.5077
0549010000000000010501,Necoclí,2183,0.8,urbano_denso,0.6086
0549020120600100010131,Necoclí,5576,0.6,urbano_medio,0.5146
0583720090700100020358,Turbo,2008,0.8,urbano_denso,0.617
0565910000000000010118,San Juan de Urabá,43668,0.35,urbano_medio,0.3082
0565920010100500010101,San Juan de Urabá,13288,0.6,urbano_medio,0.4275
0566510000000000010211,San Pedro de Urabá,3168,0.8,urbano_denso,0.5713
0583720090700100010105,Turbo,2481,0.8,urbano_denso,0.5958
0583720090700100010319,Turbo,2478,0.8,urbano_denso,0.5959
0583720090700100010411,Turbo,4143,0.8,urbano_denso,0.5444
0583720090700100010515,Turbo,2528,0.8,urbano_denso,0.5939
0583720090700100010701,Turbo,3322,0.8,urbano_denso,0.5665
0583720090700100010716,Turbo,34517,0.35,urbano_medio,0.3318
0583720090700100010719,Turbo,19204,0.35,urbano_medio,0.3906
0583720090700100020364,Turbo,559,0.95,urbano_denso,0.7452
0583720090700100020426,Turbo,1402,0.95,urbano_denso,0.6531
0583720100700200020103,Turbo,1147,0.95,urbano_denso,0.6732
0583720070201200010124,Turbo,6596,0.6,urbano_medio,0.4978
0583720090402400010116,Turbo,1491,0.95,urbano_denso,0.6469
0583720090402400010121,Turbo,2918,0.8,urbano_denso,0.5795
0583720050202800010102,Turbo,4620,0.8,urbano_denso,0.5335
0514710000000000020703,Carepa,1815,0.95,urbano_denso,0.6271
0504520020500200010215,Apartadó,958,0.95,urbano_denso,0.6913
0504520020300900010314,Apartadó,1956,0.95,urbano_denso,0.6197
0505110000000000010525,Arboletes,3118,0.8,urbano_denso,0.5729
0505110000000000010804,Arboletes,1053,0.95,urbano_denso,0.6817
0505110000000000011113,Arboletes,1835,0.95,urbano_denso,0.6261
0514710000000000020710,Carepa,1927,0.95,urbano_denso,0.6212
0514720010601300010108,Carepa,1285,0.95,urbano_denso,0.6618
0517220070300300010101,Chigorodó,18473,0.35,urbano_medio,0.3945
0517220070300300010107,Chigorodó,2317,0.8,urbano_denso,0.6027
0549020120600100010411,Necoclí,2151,0.8,urbano_denso,0.6101
0549020030300200010124,Necoclí,2110,0.8,urbano_denso,0.6121
0566510000000000010344,San Pedro de Urabá,20128,0.35,urbano_medio,0.3859
0566510000000000010346,San Pedro de Urabá,4573,0.8,urbano_denso,0.5345
0583720090700100010403,Turbo,1889,0.95,urbano_denso,0.6232
0583720080301000010111,Turbo,5831,0.6,urbano_medio,0.5101
0583720070201200010123,Turbo,9846,0.6,urbano_medio,0.4576
0583720030802900010119,Turbo,655,0.95,urbano_denso,0.7293
0583720030803200010103,Turbo,30713,0.35,urbano_medio,0.3435
0514710000000000020427,Carepa,1195,0.95,urbano_denso,0.6691
0514710000000000030116,Carepa,1172,0.95,urbano_denso,0.671
0514710000000000030430,Carepa,1845,0.95,urbano_denso,0.6255
0514710000000000030619,Carepa,1542,0.95,urbano_denso,0.6435
0514720011001000010141,Carepa,1621,0.95,urbano_denso,0.6385
0517210000000000010201,Chigorodó,2544,0.8,urbano_denso,0.5933
0517210000000000010218,Chigorodó,3695,0.8,urbano_denso,0.5559
0517210000000000010303,Chigorodó,4047,0.8,urbano_denso,0.5468
0517210000000000010603,Chigorodó,5734,0.6,urbano_medio,0.5118
0517210000000000010711,Chigorodó,1886,0.95,urbano_denso,0.6233
0517210000000000020111,Chigorodó,5078,0.6,urbano_medio,0.524
0517210000000000020330,Chigorodó,4024,0.8,urbano_denso,0.5473
0517210000000000020419,Chigorodó,1425,0.95,urbano_denso,0.6514
0517210000000000020515,Chigorodó,9280,0.6,urbano_medio,0.4635
0517210000000000040102,Chigorodó,1841,0.95,urbano_denso,0.6258
0517210000000000060217,Chigorodó,5430,0.6,urbano_medio,0.5173
0517210000000000060713,Chigorodó,2412,0.8,urbano_denso,0.5987
0517210000000000060915,Chigorodó,1245,0.95,urbano_denso,0.665
0517210000000000060933,Chigorodó,1460,0.95,urbano_denso,0.649
0517210000000000061003,Chigorodó,1394,0.95,urbano_denso,0.6537
0549020030200400010114,Necoclí,3022,0.8,urbano_denso,0.5761
0565910000000000010521,San Juan de Urabá,1355,0.95,urbano_denso,0.6564
0566510000000000010860,San Pedro de Urabá,29199,0.35,urbano_medio,0.3485
0566510000000000011005,San Pedro de Urabá,3908,0.8,urbano_denso,0.5503
0583720110201800010110,Turbo,3890,0.8,urbano_denso,0.5507
0583720110201800010121,Turbo,1619,0.95,urbano_denso,0.6386
0583720110201800010207,Turbo,3002,0.8,urbano_denso,0.5767
0583720110201800010214,Turbo,2194,0.8,urbano_denso,0.6082
0504520010301100010215,Apartadó,3760,0.8,urbano_denso,0.5541
0505110000000000010334,Arboletes,226,0.95,urbano_denso,0.8359
0505110000000000010527,Arboletes,3090,0.8,urbano_denso,0.5738
0505120040101000010108,Arboletes,7023,0.6,urbano_medio,0.4915
0514710000000000010214,Carepa,2308,0.8,urbano_denso,0.6031
0566510000000000010862,San Pedro de Urabá,8130,0.6,urbano_medio,0.4768
0583720100700200010418,Turbo,1672,0.95,urbano_denso,0.6354
0583720090600300010218,Turbo,529,0.95,urbano_denso,0.7507
0583720090603100010105,Turbo,454,0.95,urbano_denso,0.7661
0583720050604200010104,Turbo,5076,0.6,urbano_medio,0.524
0566510000000000030108,San Pedro de Urabá,3344,0.8,urbano_denso,0.5659
0566520040200800010112,San Pedro de Urabá,1046,0.95,urbano_denso,0.6824
0583720090700100010313,Turbo,3327,0.8,urbano_denso,0.5664
0504520020500200010115,Apartadó,1773,0.95,urbano_denso,0.6295
0504520020300900010210,Apartadó,4645,0.8,urbano_denso,0.5329
0504520030101500010118,Apartadó,782,0.95,urbano_denso,0.7116
0505110000000000010226,Arboletes,2468,0.8,urbano_denso,0.5963
0505110000000000011039,Arboletes,950,0.95,urbano_denso,0.6921
0505110000000000011116,Arboletes,1791,0.95,urbano_denso,0.6285
0505120040101000010113,Arboletes,5354,0.6,urbano_medio,0.5187
0505120030101100010127,Arboletes,5611,0.6,urbano_medio,0.514
0514710000000000010807,Carepa,3190,0.8,urbano_denso,0.5706
0514710000000000020206,Carepa,943,0.95,urbano_denso,0.6928
0514710000000000030530,Carepa,2005,0.8,urbano_denso,0.6172
0514710000000000030605,Carepa,1824,0.95,urbano_denso,0.6267
0514710000000000030622,Carepa,3370,0.8,urbano_denso,0.5651
0517220060601500010113,Chigorodó,6217,0.6,urbano_medio,0.5037
0549010000000000010806,Necoclí,1703,0.95,urbano_denso,0.6335
0549010000000000010828,Necoclí,757,0.95,urbano_denso,0.7148
0549020120600100010121,Necoclí,3460,0.8,urbano_denso,0.5625
0549020030300200010118,Necoclí,17153,0.35,urbano_medio,0.4019
0549020030300200010205,Necoclí,973,0.95,urbano_denso,0.6897
0549020120300300010127,Necoclí,641,0.95,urbano_denso,0.7314
0549020120600600010115,Necoclí,26286,0.35,urbano_medio,0.3591
0549020120100700010113,Necoclí,630,0.95,urbano_denso,0.7332
0549020090200800010101,Necoclí,5068,0.6,urbano_medio,0.5242
0549020090200800010105,Necoclí,1052,0.95,urbano_denso,0.6818
0549020120301000010109,Necoclí,6973,0.6,urbano_medio,0.4922
0565910000000000010404,San Juan de Urabá,3597,0.8,urbano_denso,0.5586
